graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
FQyvw,7,14,2,2.2360679815937488,0.23606798159374875,False,3,0.0007895869784988463,solved,1.71612358504825e-08
FQy}w,7,14,2,1.999999984529028,-1.547097205900627e-08,True,2,0.001513975003035739,solved,2.147615418834903e-12
FQy~o,7,14,2,1.9999999977099585,-2.2900414897719656e-09,True,2,0.0017226209747605026,solved,8.881784197001252e-15
FQy~w,7,15,2,1.999999991334868,-8.665131945306825e-09,True,2,0.0011511350166983902,solved,5.558886684298159e-13
FQzTo,7,12,2,1.9999999974531346,-2.5468653852556145e-09,True,2,0.0017329889815300703,solved,4.440892098500626e-16
FQzUW,7,12,3,3.0000000246488603,2.464886028619162e-08,True,3,0.0009588030225131661,solved,4.38029387555859e-09
FQzUo,7,12,3,2.9999999962135475,-3.786452484888514e-09,True,3,0.0011265439970884472,solved,1.2043699371133698e-12
FQzVO,7,12,2,1.999999999915578,-8.442202492631168e-11,True,2,0.0012087530049029738,solved,5.573319583618286e-14
FQzVW,7,13,2,1.9999999964075534,-3.592446562450391e-09,True,2,0.0013459789915941656,solved,4.092282068768327e-13
FQzV_,7,12,3,3.000000020580014,2.058001413729471e-08,True,3,0.0009844950109254569,solved,3.933842792477386e-09
FQzVo,7,13,2,1.9999999956536052,-4.346394799625841e-09,True,2,0.0014913119957782328,solved,8.659739592076221e-15
FQzVw,7,14,2,1.9999999940695847,-5.9304152699724e-09,True,2,0.0008646270143799484,solved,5.564437799421285e-13
FQz^o,7,14,2,1.9999999971219358,-2.878064231381927e-09,True,2,0.0016329869977198541,solved,1.574296248918472e-13
FQz^w,7,15,2,1.9999999976382639,-2.3617361399885795e-09,True,2,0.0011024900013580918,solved,5.948797697065733e-14
FQzlw,7,14,2,1.9999999978122687,-2.1877313294282885e-09,True,2,0.0017137590039055794,solved,1.525446435834965e-13
FQzmw,7,14,2,2.0000000024454545,2.4454545055618837e-09,True,2,0.0013976589834783226,solved,3.49409547154268e-10
FQznW,7,14,2,2.000000003148813,3.1488132101742394e-09,True,2,0.0013355609844438732,solved,4.4987221949665153e-10
FQzno,7,14,2,1.999999996763086,-3.236914070114949e-09,True,2,0.001453027012757957,solved,3.6415315207705135e-14
FQznw,7,15,2,1.9999999929189085,-7.081091490945823e-09,True,2,0.0010230260086245835,solved,1.1324274851176597e-14
FQzuo,7,13,2,2.236067951445482,0.2360679514454822,False,3,0.0012892879894934595,solved,1.294773985615071e-08
FQzvO,7,13,2,1.9999999967731197,-3.2268803185075967e-09,True,2,0.0014220579760149121,solved,1.887379141862766e-14
FQzvg,7,14,2,2.0000000268325797,2.6832579713698124e-08,True,2,0.001402507012244314,solved,3.83313445292714e-09
FQzvo,7,14,2,1.9999999995829174,-4.1708259068684583e-10,True,2,0.0025682160048745573,solved,1.0436096431476471e-14
FQzvw,7,15,2,1.9999999927688292,-7.231170773280837e-09,True,2,0.0018317840003874153,solved,1.2656542480726785e-13
FQz~w,7,16,2,2.0000000130422535,1.3042253499406797e-08,True,2,0.0010475110029801726,solved,2.2612086457603526e-09
FQ~vW,7,15,2,1.9999999973276155,-2.6723845358844756e-09,True,2,0.0014064499991945922,solved,7.882583474838611e-14
FQ~vo,7,15,2,1.999999999800918,-1.9908208415131412e-10,True,2,0.0011103599972557276,solved,1.0869756276552988e-10
FQ~vw,7,16,2,2.0000000018985524,1.8985524263825937e-09,True,2,0.0005348119884729385,solved,3.7954330043357497e-10
FQ~~w,7,17,2,2.0000000006994214,6.994214096778251e-10,True,2,0.0006266249984037131,solved,1.9577735550793948e-10
FTm~o,7,15,2,1.9999999882211057,-1.1778894304370624e-08,True,2,0.0033661749912425876,solved,4.4853010194856324e-13
FTm~w,7,16,2,2.0000000058652883,5.865288255080259e-09,True,2,0.0014250540116336197,solved,9.471063311524566e-10
FTnvg,7,15,2,1.9999999970655107,-2.9344893182070564e-09,True,2,0.003347368008689955,solved,1.6142642778049776e-13
FTnvo,7,15,2,1.999999998982095,-1.0179050935477107e-09,True,2,0.0034660680103115737,solved,1.709743457922741e-14
FTnvw,7,16,2,2.000000012460494,1.2460493969967956e-08,True,2,0.0020072530023753643,solved,2.028076601481929e-09
FTn~w,7,17,2,2.000000005844002,5.8440021710737255e-09,True,2,0.0010735169926192611,solved,1.08710634028056e-09
FTznw,7,16,2,2.0000000000667053,6.670530794394836e-11,True,2,0.001633722014958039,solved,1.4280379670792179e-11
FTzvW,7,15,2,2.0000000159148628,1.591486276097953e-08,True,2,0.002089736983180046,solved,2.273634004402329e-09
FTzvg,7,15,2,2.0000000281204127,2.8120412665089134e-08,True,2,0.0018631870043464005,solved,4.016708049091924e-09
FTzvo,7,15,2,2.0000000168408705,1.6840870475931524e-08,True,2,0.002028805000009015,solved,2.4055680027468495e-09
FTzvw,7,16,2,1.9999999915063025,-8.493697523093147e-09,True,2,0.0013725289900321513,solved,8.087974734394265e-13
FTz~w,7,17,2,2.0000000000664997,6.649969463978778e-11,True,2,0.0009444030001759529,solved,1.3233192761187439e-11
FT~~w,7,18,2,1.9999999782692326,-2.1730767407746043e-08,True,2,0.0004487830155994743,solved,7.364109322338663e-12
FUZuw,7,14,2,2.236067976245542,0.236067976245542,False,3,0.0014738299942109734,solved,6.361563368947749e-10
FUZvW,7,14,2,2.236067950679898,0.23606795067989816,False,3,0.0013543670065701008,solved,1.5056088224303696e-09
FUZv_,7,13,3,2.99999998946173,-1.0538269812343515e-08,False,3,0.001013760978821665,solved,2.0743406992096425e-12
FUZvg,7,14,2,2.2360679755311814,0.23606797553118142,False,3,0.0013014170108363032,solved,1.1130536274433e-11
FUZvo,7,14,2,2.2360679737020264,0.23606797370202637,False,3,0.0013240350235719234,solved,2.2563722625927855e-09
FUZvw,7,15,2,2.236067978366952,0.23606797836695215,False,3,0.001366304000839591,solved,1.3278225452263903e-10
FUZ~o,7,15,2,2.2360679519885354,0.23606795198853536,False,3,0.0005697140004485846,solved,2.048505809426615e-11
FUZ~w,7,16,2,2.236067979095665,0.2360679790956648,False,3,0.0005315720045473427,solved,2.9460647837201474e-10
FUxuo,7,13,2,2.2360679833188186,0.23606798331881862,False,3,0.0018371299956925213,solved,6.7833828802963004e-09
FUxvO,7,13,2,1.999999999434272,-5.657279089632539e-10,True,2,0.0013151309976819903,solved,5.1514348342607263e-14
FUxv_,7,13,3,2.9999999977063085,-2.2936914589877233e-09,True,3,0.0008657079888507724,solved,7.495055090336889e-10
FUxvo,7,14,2,1.9999999984188181,-1.5811818521171972e-09,True,2,0.00148044599336572,solved,3.5083047578154947e-14
FUxvw,7,15,2,1.9999999944215645,-5.5784354913157586e-09,True,2,0.0015161249903030694,solved,3.551603455775876e-13
FUz]w,7,15,2,1.999999982072925,-1.792707493564194e-08,True,2,0.0013703959994018078,solved,1.176836406102666e-13
FUz^o,7,15,2,1.999999995777654,-4.222346028370794e-09,True,2,0.002396908006630838,solved,1.1435297153639112e-13
FUz^w,7,16,2,1.9999999990928854,-9.071146056527368e-10,True,2,0.0012611330021172762,solved,9.336975637097567e-14
FUzro,7,14,2,2.109916279550404,0.10991627955040384,False,3,0.0008417350181844085,solved,2.017848954865688e-09
FUzvW,7,15,2,1.9999999986965442,-1.3034557877489306e-09,True,2,0.001944676012499258,solved,3.1086244689504383e-15
FUzvo,7,15,2,1.9999999802857904,-1.9714209598120647e-08,True,2,0.0018913739768322557,solved,1.3528067555057532e-12
FUzvw,7,16,2,1.9999999994464766,-5.535234492981544e-10,True,2,0.0016852420230861753,solved,2.3647624833561272e-15
FUz~w,7,17,2,2.000000002937651,2.937651011336584e-09,True,2,0.0008382920059375465,solved,7.584986099074721e-10
FU~vW,7,16,2,1.9999999992084814,-7.915186284179754e-10,True,2,0.0009395100059919059,solved,1.0680345496894006e-13
FU~vo,7,16,2,2.0000000193982026,1.9398202599774095e-08,True,2,0.0007272580114658922,solved,3.485872627546694e-09
FU~vw,7,17,2,1.9999999984840156,-1.5159844490852947e-09,True,2,0.0005586580082308501,solved,6.907061693341505e-13
FU~~w,7,18,2,2.000000001624304,1.624303802572058e-09,True,2,0.0005078499962110072,solved,4.0188944401177234e-10
FV~~w,7,19,2,2.000000006810546,6.810545905011622e-09,True,2,0.00033552400418557227,solved,1.499165953700328e-09
F]y~w,7,17,2,2.0000000007836833,7.836833404439858e-10,True,2,0.0004500900104176253,solved,1.304149297238664e-10
F]zlw,7,16,2,2.00000000197557,1.9755699298684704e-09,True,2,0.0007113080064300448,solved,2.9479629199710705e-10
F]znW,7,16,2,1.9999999969199218,-3.0800781924966714e-09,True,2,0.0006057400023564696,solved,9.105376452822611e-10
F]zno,7,16,2,2.0000000003697336,3.6973357708802723e-10,True,2,0.0010022459900937974,solved,5.956717213348471e-11
F]znw,7,17,2,2.0000000007858336,7.858336203980798e-10,True,2,0.0005523519939742982,solved,1.471735233817906e-10
F]z~w,7,18,2,2.000000000083145,8.314504640338782e-11,True,2,0.0003108560049440712,solved,1.2056564557496651e-10
F]~vo,7,17,2,2.000000007013385,7.013384983878268e-09,True,2,0.0002703540085349232,solved,2.888058305385865e-09
F]~vw,7,18,2,1.9999999995505575,-4.494424832302002e-10,True,2,0.0002056680095847696,solved,5.886035641960878e-11
F]~~w,7,19,2,1.9999999980380547,-1.9619452729102704e-09,True,2,0.00022329197963699698,solved,1.944222560723574e-12
F^~~w,7,20,2,2.0000000008785856,8.78585648678154e-10,True,2,0.00023228197824209929,solved,1.7461037160621347e-10
F~~~w,7,21,1,1.0000000000000007,6.661338147750939e-16,True,1,8.827800047583878e-05,solved,6.661338147750939e-16
